year,state,county,division_yield,division_noaa,data_item,value,cv,temp_gs,pcpn_gs,county_padded,fips_full,tmax_avg_jan,prcp_tot_jan,tmax_avg_feb,prcp_tot_feb,tmax_avg_mar,prcp_tot_mar,tmax_avg_apr,prcp_tot_apr,tmax_avg_may,prcp_tot_may,tmax_avg_jun,prcp_tot_jun,tmax_avg_jul,prcp_tot_jul,tmax_avg_aug,prcp_tot_aug,tmax_avg_sep,prcp_tot_sep,tmax_avg_oct,prcp_tot_oct,tmax_avg_nov,prcp_tot_nov,tmax_avg_dec,prcp_tot_dec
1991,17,001,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",115.0,,26.85185185185186,686.3079999999999,001,17001,-1.058709677419355,28.84,6.791428571428573,17.48,13.446129032258067,82.99000000000001,19.63833333333333,110.53000000000002,25.353548387096776,313.68000000000006,30.195666666666668,30.27,30.727741935483866,98.03999999999999,29.729354838709682,52.36999999999999,25.430000000000003,81.6,19.619354838709683,164.04999999999998,7.156000000000001,75.28,5.61967741935484,57.00000000000001
1992,17,001,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",147.0,,24.39814814814815,487.426,001,17001,4.659032258064517,13.44,7.281724137931035,39.03000000000001,12.523548387096774,50.47999999999999,16.785333333333334,99.26,23.02967741935484,17.47,27.446333333333335,24.770000000000003,28.361935483870973,216.65,26.347096774193552,28.049999999999997,24.490000000000002,101.11,19.018064516129037,36.730000000000004,7.247666666666668,208.75000000000006,3.426451612903226,74.35000000000001
1993,17,001,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",115.0,,24.2962962962963,964.9459999999999,001,17001,0.7103225806451612,56.900000000000006,1.4296428571428574,45.28,7.151935483870967,73.05000000000001,15.169333333333332,121.25,23.03451612903225,77.23,27.389,172.39,29.12709677419355,217.88000000000002,29.743225806451612,128.79,21.358000000000004,247.39000000000001,16.91225806451613,59.38999999999999,8.146333333333333,70.91000000000001,3.729354838709679,23.730000000000004
1994,17,001,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",144.0,,25.490740740740744,551.942,001,17001,-2.3783870967741936,16.99,3.005714285714286,50.1,11.626129032258063,26.130000000000003,18.06366666666667,179.10000000000002,22.741612903225807,81.45,29.13666666666667,112.67999999999998,29.210645161290326,55.129999999999995,28.843225806451606,80.84,24.984666666666673,42.64,19.951290322580647,73.18,12.752999999999998,112.28,5.9406451612903215,56.11000000000001
1995,17,001,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",113.0,,24.740740740740737,829.818,001,17001,-0.8445161290322581,75.08000000000001,4.465,24.3,12.280322580645166,27.860000000000007,15.976666666666667,122.24000000000001,20.04387096774193,276.27000000000004,27.459000000000003,67.57,30.774838709677415,75.53999999999999,31.398064516129036,219.25999999999996,22.747000000000007,68.97,19.804838709677416,54.28999999999999,8.176333333333334,47.14,3.0629032258064512,10.98
1996,17,001,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",139.0,,24.435185185185187,604.012,001,17001,0.782258064516129,54.440000000000005,4.950344827586207,18.19,7.14,49.83,16.122333333333334,54.00000000000001,21.895161290322577,252.01000000000005,27.32466666666667,81.61,28.801612903225806,67.03,28.827096774193542,79.66000000000001,23.687,69.7,19.39064516129032,37.410000000000004,5.7013333333333325,48.42,3.2358064516129033,16.75
1997,17,001,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",133.0,,24.5,423.92600000000004,001,17001,-0.6696774193548384,42.25,4.425357142857144,122.06000000000002,12.331935483870968,63.699999999999996,14.613999999999999,85.62,20.540000000000003,99.85999999999999,27.23366666666667,50.180000000000014,30.506129032258066,46.58,28.093548387096774,103.51999999999998,25.971,38.04,19.636451612903226,57.45,7.969999999999999,49.73,2.7880645161290323,51.089999999999996
1998,17,001,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",131.0,,26.074074074074073,700.0239999999999,001,17001,3.3090322580645166,51.5,8.02142857142857,91.83,8.246774193548386,122.17999999999999,16.57133333333333,124.65,25.016774193548382,128.01,27.295000000000005,227.45999999999998,29.650000000000002,65.86,30.183870967741928,38.760000000000005,27.76433333333333,115.17,19.350000000000005,122.57000000000002,12.746666666666666,106.42999999999999,6.2548387096774185,48.43000000000001
1999,17,001,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",122.0,,26.111111111111114,489.45799999999997,001,17001,-0.05387096774193571,75.75999999999999,8.398571428571428,44.769999999999996,9.479677419354841,51.959999999999994,18.09466666666667,142.23,23.26354838709677,84.86,27.737999999999996,94.06,32.344193548387096,52.32999999999999,29.306774193548385,44.88,25.886666666666667,71.10000000000001,20.00580645161291,25.020000000000003,16.660999999999998,7.76,5.078387096774192,77.42000000000002
2000,17,001,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",172.0,,25.759259259259263,575.564,001,17001,3.068387096774193,18.770000000000003,8.952413793103446,69.69,13.792258064516131,60.699999999999996,18.186,36.65,24.743870967741938,84.63000000000001,26.36433333333333,182.66999999999996,28.60483870967742,97.94000000000001,30.047741935483863,106.28999999999999,26.642333333333326,67.57,20.27645161290323,63.07,7.8320000000000025,52.330000000000005,-3.908709677419355,23.72
2001,17,001,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",152.0,,26.175925925925924,608.3299999999999,001,17001,0.7722580645161291,83.59,3.6210714285714274,87.31,7.973870967741935,45.150000000000006,21.39433333333333,80.69000000000001,23.823225806451614,146.74,26.651333333333334,122.66000000000003,30.695161290322588,55.92999999999999,29.923870967741934,119.02,24.476333333333336,83.01,18.115806451612904,106.59,16.333000000000002,52.019999999999996,7.00516129032258,32.02
2002,17,001,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",146.0,,26.175925925925924,727.9639999999999,001,17001,6.095806451612902,75.50999999999999,7.321071428571429,24.8,9.050967741935484,36.4,18.13266666666667,142.81,21.026451612903227,229.13,29.208000000000006,108.49,31.60129032258065,102.78999999999999,29.46161290322581,120.52000000000001,27.676666666666666,24.5,16.32354838709677,83.66000000000001,9.29566666666667,10.77,5.9612903225806475,40.88
2003,17,001,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",171.0,,25.222222222222225,648.7159999999999,001,17001,-0.15516129032258005,18.83,1.944285714285714,33.150000000000006,11.573225806451608,57.54,18.23633333333333,95.83999999999999,22.555161290322577,85.61999999999999,26.20633333333333,102.66999999999999,29.945483870967745,126.91,30.521290322580644,74.6,23.892000000000003,163.07,19.664516129032254,52.97,11.694666666666668,74.76,5.132258064516129,90.17999999999999
2004,17,001,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",195.0,,25.203703703703706,606.5519999999999,001,17001,0.6467741935483873,19.34,3.514482758620689,16.04,12.709354838709679,77.92,18.963000000000005,50.709999999999994,24.807419354838707,128.48,26.242,79.07000000000001,28.085483870967742,84.47,26.362258064516137,233.82,26.800000000000004,29.680000000000003,18.19870967741936,144.11,11.617,108.60999999999999,4.847741935483872,44.040000000000006
2005,17,001,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",129.0,,27.416666666666668,431.2919999999999,001,17001,2.293225806451613,114.78,7.310714285714288,52.059999999999995,10.330645161290322,25.770000000000003,19.606666666666673,80.02999999999999,23.55838709677419,40.6,30.403333333333332,67.99000000000001,31.771935483870966,39.41,30.743225806451616,109.87000000000002,28.458666666666666,93.2,19.117419354838706,58.660000000000004,12.674333333333333,52.290000000000006,0.9364516129032259,25.59
2006,17,001,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",129.0,,26.60185185185185,443.99199999999996,001,17001,7.762580645161291,56.040000000000006,5.402857142857143,5.58,11.207096774193547,98.31,21.642333333333333,68.37,23.259354838709676,40.40000000000001,28.231333333333335,89.61000000000001,32.067419354838705,70.89,30.177419354838705,105.1,24.207666666666668,69.48,16.92870967741936,53.96000000000001,12.923666666666666,79.44999999999999,6.27516129032258,56.78999999999999
2007,17,001,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",162.0,,27.06481481481481,389.382,001,17001,3.1629032258064513,57.75,-0.3514285714285709,52.410000000000004,15.156774193548385,83.96,16.373,93.32,25.905161290322585,53.550000000000004,28.60333333333333,99.02000000000001,29.774193548387096,29.439999999999998,32.94935483870967,81.35,28.794,32.7,21.429999999999996,70.4,11.717999999999998,39.76,2.258709677419355,81.91999999999999
2008,17,001,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",171.0,,24.703703703703706,911.606,001,17001,3.278387096774194,60.24,0.7993103448275864,104.99,9.858709677419355,68.71,16.224333333333337,120.98,21.42,108.93,28.31833333333333,219.76999999999995,29.47451612903226,170.21999999999997,28.307096774193543,51.67,24.418333333333333,240.26999999999998,18.2541935483871,65.63,10.432666666666666,17.060000000000002,2.5880645161290325,90.36000000000001
2009,17,001,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",172.0,,24.444444444444446,727.9639999999999,001,17001,-0.5825806451612904,4.24,6.7857142857142865,50.769999999999996,12.202903225806452,133.50000000000003,16.423666666666666,160.68,23.27129032258065,138.17000000000002,28.478999999999992,115.64999999999999,27.079354838709676,73.19,27.116774193548384,190.32,24.295,50.16,14.012580645161293,206.27000000000004,13.406999999999995,103.19,1.7712903225806458,72.53
2010,17,001,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",121.9,,26.953703703703706,1017.0160000000001,001,17001,-2.7819354838709676,35.22,0.0289285714285715,47.06999999999999,11.421290322580646,67.61,22.12666666666667,132.4,22.989677419354837,144.5,29.692,240.42999999999998,30.732258064516138,277.45,30.803225806451618,87.86,25.423666666666666,134.35000000000002,21.15741935483871,29.68,12.726999999999999,25.040000000000003,0.3445161290322579,37.11
2011,17,001,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",135.8,,26.01851851851852,583.9459999999999,001,17001,-1.3606451612903225,36.959999999999994,3.371785714285714,58.730000000000004,10.76645161290323,31.980000000000004,17.738666666666667,104.54000000000002,22.350967741935484,121.72000000000001,27.775000000000002,274.55,32.67967741935484,37.11,31.23903225806452,11.67,24.402999999999995,34.37,20.736129032258066,35.330000000000005,12.495666666666668,138.91,6.152580645161291,76.55999999999999
2012,17,001,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",76.0,,27.98148148148148,391.414,001,17001,5.206774193548386,19.400000000000002,7.287931034482759,27.34,19.27806451612904,38.2,19.644333333333332,91.1,26.84161290322581,45.29,29.970666666666663,33.29,35.28516129032258,40.07,31.125161290322577,74.59,25.00099999999999,106.83999999999999,17.57935483870968,126.19000000000001,11.446333333333332,30.310000000000002,6.528064516129032,39.72
2013,17,001,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",153.3,,25.537037037037038,643.128,001,17001,3.6861290322580644,75.64,3.4989285714285705,61.25,5.616451612903226,67.4,15.666333333333334,185.73999999999998,22.91290322580645,267.65,27.683999999999994,75.55000000000001,29.249354838709674,46.75,29.665161290322576,3.61,28.137999999999998,64.07000000000001,18.829354838709683,70.74,9.42466666666667,55.12999999999999,1.8296774193548386,31.44
2014,17,001,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",202.4,,24.953703703703706,790.702,001,17001,-0.6874193548387094,25.08,-2.015,53.17,8.201612903225808,26.770000000000003,17.894,102.46999999999998,23.72193548387097,63.58999999999999,28.110666666666667,206.12,27.19225806451614,92.21000000000001,28.43322580645161,165.55,24.379333333333328,161.12,17.981612903225805,143.17000000000002,6.838999999999998,26.38,4.178387096774194,32.400000000000006
2015,17,001,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",158.1,,26.06481481481481,799.592,001,17001,1.9293548387096775,25.89,-1.3207142857142855,39.449999999999996,10.36,31.759999999999998,20.12966666666667,56.91,23.73612903225807,129.43,27.229000000000003,279.16999999999996,28.935161290322576,232.76000000000002,28.098387096774186,62.56000000000001,28.286333333333335,39.03000000000001,19.64258064516128,34.37,13.568999999999997,153.90000000000003,8.603225806451611,153.61
2016,17,001,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",193.1,,26.38888888888889,612.14,001,17001,1.4680645161290322,15.55,6.38551724137931,9.55,14.20774193548387,42.22,18.384000000000004,79.12,22.597741935483874,106.76,31.067,26.23,29.492580645161286,174.38,29.072258064516138,159.03,27.739333333333338,66.97,21.64161290322581,43.18999999999999,15.285333333333332,36.17,2.3454838709677417,27.03
2017,17,001,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",192.2,,26.444444444444446,599.1859999999999,001,17001,3.7290322580645165,31.490000000000002,11.941785714285714,15.78,12.183548387096778,94.49,19.692999999999998,170.82,23.135483870967743,142.30999999999997,29.173333333333332,97.30999999999999,31.46903225806452,59.77,27.50967741935484,112.89000000000001,27.717000000000002,16.44,19.90774193548387,123.15,11.088999999999999,37.35,4.118709677419356,9.83
2018,17,001,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",197.8,,26.84259259259259,544.068,001,17001,1.2374193548387098,31.319999999999997,5.021428571428571,85.69000000000001,9.00483870967742,98.84,13.760666666666664,24.58,28.767096774193547,60.71,30.67266666666666,70.78,30.449677419354845,87.17,30.135806451612904,158.72,27.243999999999996,141.78,17.93677419354838,150.87999999999997,5.782333333333333,63.61999999999999,5.429677419354838,55.2
2019,17,001,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",168.1,,25.796296296296294,798.83,001,17001,0.7567741935483873,73.49,1.9492857142857143,41.68,8.142903225806453,115.38999999999999,17.610000000000003,101.05000000000001,22.08903225806452,244.8,27.197999999999997,134.1,31.070322580645165,56.55,28.015161290322574,136.72,28.047666666666668,125.53,16.769032258064513,106.24,8.038666666666666,44.480000000000004,7.256774193548387,33.49
2020,17,001,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",177.5,3.0,24.962962962962962,632.7139999999999,001,17001,2.9374193548387098,69.66,4.0872413793103455,31.8,11.982580645161294,92.75999999999998,16.46333333333333,100.80999999999999,20.88935483870968,115.88000000000002,29.166999999999998,171.90999999999994,30.45645161290323,152.07999999999998,28.787741935483876,16.16,24.338,78.42,16.778709677419354,37.29,14.469333333333331,61.699999999999996,5.466774193548386,39.82
2021,17,001,nan,3,,,,25.66666666666667,697.23,001,17001,1.9177419354838714,49.93000000000001,-2.8417857142857157,25.440000000000005,13.700645161290321,120.45000000000002,17.45533333333333,129.14,21.201290322580643,130.61999999999998,29.122000000000003,178.26,28.785483870967738,158.26,29.664193548387093,60.559999999999995,27.852333333333334,39.839999999999996,19.937096774193556,203.02,11.474666666666666,16.119999999999997,10.501935483870968,32.760000000000005
2022,17,001,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",200.8,3.8,25.65740740740741,570.4839999999999,001,17001,-0.3151612903225807,20.959999999999997,3.372857142857143,46.620000000000005,11.814516129032258,98.28999999999999,15.644000000000002,93.24,23.984516129032258,104.26999999999998,29.263666666666666,104.82000000000002,29.72645161290323,132.27999999999997,29.536451612903228,20.409999999999997,26.032,109.77,19.021612903225805,61.04,11.649333333333335,45.029999999999994,3.4961290322580654,40.379999999999995
2023,17,001,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",185.7,2.6,26.89814814814815,350.01200000000006,001,17001,4.559677419354839,31.419999999999998,8.178571428571429,86.24,9.920967741935485,60.089999999999996,19.894000000000002,36.86,24.764838709677424,56.61,29.54533333333334,46.370000000000005,30.791612903225804,65.22,29.038709677419348,121.93,27.39066666666666,16.91,20.0841935483871,66.5,12.312,11.57,8.301935483870967,74.03999999999999
1926,17,003,08,8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",29.0,,27.944444444444443,497.84,003,17003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1927,17,003,08,8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",27.0,,26.870370370370367,970.026,003,17003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1928,17,003,08,8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",18.0,,26.305555555555554,791.4639999999999,003,17003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1929,17,003,08,8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",24.0,,26.962962962962962,691.1339999999999,003,17003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1930,17,003,08,8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",15.0,,29.259259259259256,278.13,003,17003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1931,17,003,08,8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",30.0,,28.537037037037038,497.33199999999994,003,17003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1932,17,003,08,8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",30.0,,28.48148148148148,518.16,003,17003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1933,17,003,08,8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",35.0,,28.509259259259256,773.1759999999999,003,17003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1934,17,003,08,8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",15.0,,29.203703703703706,480.05999999999995,003,17003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1935,17,003,08,8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",25.0,,26.824074074074073,620.7760000000001,003,17003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1936,17,003,08,8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19.0,,29.925925925925924,364.7439999999999,003,17003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1937,17,003,08,8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",33.0,,28.0,542.798,003,17003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1938,17,003,08,8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",32.0,,28.361111111111114,484.12399999999997,003,17003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1939,17,003,08,8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",29.0,,28.231481481481485,433.32399999999996,003,17003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1940,17,003,08,8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",33.0,,27.02777777777777,461.0099999999999,003,17003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1941,17,003,08,8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",35.0,,29.666666666666668,388.1119999999999,003,17003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1942,17,003,08,8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",42.0,,27.68518518518518,542.798,003,17003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1943,17,003,08,8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",28.0,,27.87037037037037,587.756,003,17003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1944,17,003,08,8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",30.0,,28.34259259259259,514.6039999999999,003,17003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1945,17,003,08,8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",38.0,,26.842592592592595,992.124,003,17003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1946,17,003,08,8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",33.0,,27.2962962962963,700.2779999999999,003,17003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1947,17,003,08,8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",26.0,,27.972222222222225,567.6899999999999,003,17003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1948,17,003,08,8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",37.0,,28.40740740740741,524.51,003,17003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1949,17,003,08,8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",32.0,,27.37962962962963,518.4140000000001,003,17003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1950,17,003,08,8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",28.0,,25.898148148148152,759.714,003,17003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1951,17,003,08,8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",33.0,,27.129629629629623,623.0619999999999,003,17003,6.8264516129032256,145.32,8.602857142857143,142.93999999999997,12.785806451612903,68.36,17.534333333333333,81.87,26.827741935483875,58.23,28.76966666666667,209.95,31.33483870967742,72.03999999999999,32.12612903225807,65.11000000000001,26.169666666666675,135.94000000000003,22.356129032258067,66.23,9.288333333333332,190.51,8.262258064516127,145.89
